State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
FL,Orlando Zip Market,32829,61.91,0.43333333333333335,90,39.0,90.0,90.0,415950.0,63.0,28.0,$223k-$470k,,True,
FL,Rotonda West Zip Market,33947,61.72,0.25523012552301255,239,61.0,239.0,239.0,400000.0,89.0,68.0,$214k-$452k,,True,
FL,Hollywood Zip Market,33020,61.72,0.14720812182741116,394,58.0,394.0,394.0,410000.0,89.0,84.0,$219k-$463k,,True,
FL,Pompano Beach Zip Market,33060,61.67,0.26976744186046514,215,58.0,215.0,215.0,399950.0,86.0,68.0,$214k-$452k,,True,
FL,Odessa Zip Market,33556,61.63,0.4381443298969072,194,85.0,194.0,194.0,757450.0,48.0,120.0,$405k-$550k,,True,
FL,Maitland Zip Market,32751,61.61,0.42,100,42.0,100.0,100.0,547375.0,51.0,44.0,$293k-$550k,,True,
FL,Fort Lauderdale Zip Market,33319,61.57,0.16231884057971013,690,112.0,690.0,690.0,155000.0,95.0,136.0,$130k-$175k,,True,
FL,Tampa Zip Market,33607,61.52,0.4725274725274725,91,43.0,91.0,91.0,450000.0,91.0,44.0,$241k-$508k,,True,
FL,Panama City Zip Market,32401,61.42,0.26666666666666666,150,40.0,150.0,150.0,257900.0,64.0,76.0,$138k-$291k,,True,
FL,Ocala Zip Market,34480,61.32,0.3057324840764331,157,48.0,157.0,157.0,345000.0,72.0,48.0,$185k-$390k,,True,
FL,Pompano Beach Zip Market,33068,61.3,0.2330508474576271,236,55.0,236.0,236.0,327000.0,75.0,52.0,$175k-$370k,,True,
FL,Ocala Zip Market,34479,61.28,0.5147058823529411,68,35.0,68.0,68.0,255878.0,66.0,28.0,$137k-$289k,,True,
FL,Ocala Zip Market,34474,61.27,0.44047619047619047,84,37.0,84.0,84.0,329990.0,66.0,32.0,$177k-$373k,,True,
FL,Vero Beach Zip Market,32960,61.26,0.34782608695652173,138,48.0,138.0,138.0,310000.0,68.0,32.0,$166k-$350k,,True,
FL,Ocala Zip Market,34482,61.2,0.2565217391304348,230,59.0,230.0,230.0,325000.0,93.0,68.0,$174k-$367k,,True,
FL,Lake Alfred Zip Market,33850,61.17,0.5568181818181818,88,49.0,88.0,88.0,345000.0,117.0,24.0,$185k-$390k,,True,
FL,Lynn Haven Zip Market,32444,61.14,0.3220338983050847,118,38.0,118.0,118.0,389450.0,60.0,52.0,$208k-$440k,,True,
FL,Miami Zip Market,33178,61.14,0.25970149253731345,335,87.0,335.0,335.0,549000.0,73.0,56.0,$294k-$550k,,True,
FL,Port Charlotte Zip Market,33981,61.14,0.16326530612244897,441,72.0,441.0,441.0,499800.0,90.0,132.0,$267k-$550k,,True,
FL,Naples Zip Market,34113,61.1,0.24669603524229075,454,112.0,454.0,454.0,562000.0,92.0,120.0,$301k-$550k,,True,
FL,Seminole Zip Market,33777,61.09,0.39805825242718446,103,41.0,103.0,103.0,335000.0,79.0,60.0,$179k-$379k,,True,
FL,Saint Petersburg Zip Market,33712,61.07,0.3627450980392157,102,37.0,102.0,102.0,459500.0,56.0,36.0,$246k-$519k,,True,
FL,Sarasota Zip Market,34233,61.0,0.4111111111111111,90,37.0,90.0,90.0,325000.0,68.0,40.0,$174k-$367k,,True,
FL,Naples Zip Market,34119,60.96,0.3048245614035088,456,139.0,456.0,456.0,634950.0,89.0,132.0,$340k-$550k,,True,
FL,Miami Zip Market,33180,60.93,0.11643090315560392,919,107.0,919.0,919.0,500000.0,99.0,188.0,$268k-$550k,,True,
FL,Fort Lauderdale Zip Market,33308,60.87,0.21080139372822299,574,121.0,574.0,574.0,554999.0,87.0,136.0,$297k-$550k,,True,
FL,Largo Zip Market,33774,60.84,0.3225806451612903,124,40.0,124.0,124.0,352500.0,61.0,40.0,$189k-$398k,,True,
FL,Bradenton Zip Market,34208,60.84,0.38509316770186336,161,62.0,161.0,161.0,524900.0,89.0,56.0,$281k-$550k,,True,
FL,Orlando Zip Market,32807,60.82,0.43209876543209874,81,35.0,81.0,81.0,349000.0,70.0,44.0,$187k-$394k,,True,
FL,Miami Zip Market,33176,60.76,0.43558282208588955,163,71.0,163.0,163.0,662500.0,60.0,44.0,$354k-$550k,,True,
FL,Hialeah Zip Market,33016,60.74,0.40217391304347827,92,37.0,92.0,92.0,304500.0,58.0,20.0,$163k-$344k,,True,
FL,Palm Beach Gardens Zip Market,33418,60.74,0.4032258064516129,372,150.0,372.0,372.0,849000.0,71.0,128.0,$454k-$550k,,True,
FL,Jacksonville Zip Market,32234,60.73,1.1818181818181819,33,39.0,33.0,33.0,315445.0,52.0,12.0,$169k-$356k,,True,
FL,Fort Lauderdale Zip Market,33313,60.68,0.1927710843373494,498,96.0,498.0,498.0,140000.0,87.0,100.0,$130k-$158k,,True,
FL,Miami Zip Market,33173,60.62,0.37962962962962965,108,41.0,108.0,108.0,465000.0,61.0,28.0,$249k-$525k,,True,
FL,Miami Zip Market,33183,60.58,0.3949579831932773,119,47.0,119.0,119.0,355000.0,78.0,32.0,$190k-$401k,,True,
FL,Pinellas Park Zip Market,33782,60.58,0.36792452830188677,106,39.0,106.0,106.0,290000.0,73.0,56.0,$155k-$328k,,True,
FL,Labelle Zip Market,33935,60.55,0.2140077821011673,257,55.0,257.0,257.0,334900.0,89.0,68.0,$179k-$378k,,True,
FL,Fort Lauderdale Zip Market,33312,60.5,0.34980988593155893,263,92.0,263.0,263.0,640000.0,75.0,80.0,$342k-$550k,,True,
FL,Chipley Zip Market,32428,60.48,0.43023255813953487,86,37.0,86.0,86.0,279900.0,69.0,32.0,$150k-$316k,,True,
FL,Venice Zip Market,34285,60.48,0.2024793388429752,242,49.0,242.0,242.0,425000.0,82.0,72.0,$227k-$480k,,True,
FL,Gainesville Zip Market,32606,60.46,0.4603174603174603,63,29.0,63.0,63.0,365000.0,53.0,28.0,$195k-$412k,,True,
FL,Ormond Beach Zip Market,32176,60.43,0.19391634980988592,263,51.0,263.0,263.0,384900.0,83.0,64.0,$206k-$435k,,True,
FL,Inverness Zip Market,34452,60.41,0.5633802816901409,71,40.0,71.0,71.0,262350.0,89.0,32.0,$140k-$296k,,True,
FL,Land O Lakes Zip Market,34637,60.34,0.3142857142857143,105,33.0,105.0,105.0,452500.0,52.0,40.0,$242k-$511k,,True,
FL,Kissimmee Zip Market,34741,60.26,0.18699186991869918,246,46.0,246.0,246.0,320000.0,80.0,72.0,$171k-$362k,,True,
FL,Lutz Zip Market,33559,60.22,0.5641025641025641,39,22.0,39.0,39.0,435000.0,39.0,20.0,$233k-$492k,,True,
FL,Fort Lauderdale Zip Market,33351,60.2,0.2846715328467153,137,39.0,137.0,137.0,294000.0,59.0,40.0,$157k-$332k,,True,
FL,Immokalee Zip Market,34142,60.2,0.1875,272,51.0,272.0,272.0,439950.0,93.0,80.0,$235k-$497k,,True,
FL,Fernandina Beach Zip Market,32034,60.16,0.37731958762886597,485,183.0,485.0,485.0,735999.0,73.0,156.0,$394k-$550k,,True,
FL,North Fort Myers Zip Market,33903,60.15,0.22439024390243903,205,46.0,205.0,205.0,309000.0,80.0,72.0,$165k-$349k,,True,
FL,Englewood Zip Market,34224,60.1,0.29775280898876405,178,53.0,178.0,178.0,355000.0,96.0,52.0,$190k-$401k,,True,
FL,Miami Gardens Zip Market,33056,60.1,0.7288135593220338,59,43.0,59.0,59.0,530000.0,54.0,12.0,$284k-$550k,,True,
FL,Fort Pierce Zip Market,34951,59.97,0.33774834437086093,151,51.0,151.0,151.0,320386.0,82.0,32.0,$171k-$362k,,True,
FL,Miami Beach Zip Market,33139,59.9,0.16439688715953307,1028,169.0,1028.0,1028.0,539000.0,103.0,136.0,$288k-$550k,,True,
FL,Deerfield Beach Zip Market,33441,59.84,0.19838056680161945,247,49.0,247.0,247.0,407500.0,92.0,76.0,$218k-$460k,,True,
FL,Punta Gorda Zip Market,33980,59.77,0.33783783783783783,148,50.0,148.0,148.0,294500.0,88.0,40.0,$158k-$333k,,True,
FL,Naples Zip Market,34120,59.74,0.2986798679867987,606,181.0,606.0,606.0,678900.0,84.0,180.0,$363k-$550k,,True,
FL,Largo Zip Market,33770,59.71,0.3269230769230769,104,34.0,104.0,104.0,416995.0,57.0,36.0,$223k-$471k,,True,
FL,Tampa Zip Market,33616,59.69,0.5061728395061729,81,41.0,81.0,81.0,549900.0,65.0,36.0,$294k-$550k,,True,
FL,Clearwater Zip Market,33761,59.64,0.3211009174311927,109,35.0,109.0,109.0,252000.0,60.0,40.0,$135k-$285k,,True,
FL,Fort Myers Zip Market,33907,59.61,0.1991869918699187,246,49.0,246.0,246.0,179900.0,90.0,68.0,$130k-$203k,,True,
FL,Tampa Zip Market,33603,59.52,0.3333333333333333,120,40.0,120.0,120.0,499000.0,64.0,60.0,$267k-$550k,,True,
FL,Saint Augustine Zip Market,32080,59.52,0.23622047244094488,381,90.0,381.0,381.0,599000.0,75.0,104.0,$320k-$550k,,True,
FL,Mulberry Zip Market,33860,59.38,0.5,62,31.0,62.0,62.0,302500.0,70.0,32.0,$162k-$342k,,True,
FL,Pompano Beach Zip Market,33062,59.38,0.20232896652110627,687,139.0,687.0,687.0,575000.0,93.0,136.0,$308k-$550k,,True,
FL,Venice Zip Market,34292,59.34,0.32867132867132864,143,47.0,143.0,143.0,360000.0,79.0,36.0,$193k-$407k,,True,
FL,Jacksonville Zip Market,32206,59.32,0.23893805309734514,113,27.0,113.0,113.0,199000.0,52.0,76.0,$130k-$225k,,True,
FL,Jacksonville Zip Market,32226,59.32,0.32231404958677684,121,39.0,121.0,121.0,429900.0,69.0,44.0,$230k-$486k,,True,
FL,Clearwater Zip Market,33764,59.31,0.25153374233128833,163,41.0,163.0,163.0,309000.0,75.0,60.0,$165k-$349k,,True,
FL,North Palm Beach Zip Market,33408,59.23,0.4642857142857143,308,143.0,308.0,308.0,795000.0,91.0,76.0,$425k-$550k,,True,
FL,West Palm Beach Zip Market,33401,59.22,0.2345360824742268,388,91.0,388.0,388.0,543500.0,92.0,64.0,$291k-$550k,,True,
FL,Holiday Zip Market,34690,59.17,0.4716981132075472,53,25.0,53.0,53.0,268000.0,52.0,24.0,$143k-$303k,,True,
FL,Daytona Beach Zip Market,32119,59.17,0.26785714285714285,168,45.0,168.0,168.0,259900.0,74.0,40.0,$139k-$294k,,True,
FL,Miami Beach Zip Market,33141,58.99,0.1595197255574614,583,93.0,583.0,583.0,540000.0,96.0,100.0,$289k-$550k,,True,
FL,Tallahassee Zip Market,32301,58.96,0.36082474226804123,97,35.0,97.0,97.0,250000.0,60.0,24.0,$134k-$282k,,True,
FL,Stuart Zip Market,34994,58.81,0.2261904761904762,168,38.0,168.0,168.0,299000.0,71.0,52.0,$160k-$338k,,True,
FL,Miami Zip Market,33162,58.81,0.25257731958762886,194,49.0,194.0,194.0,249999.0,85.0,44.0,$134k-$282k,,True,
FL,Saint Cloud Zip Market,34769,58.76,0.2932330827067669,133,39.0,133.0,133.0,330000.0,70.0,44.0,$177k-$373k,,True,
FL,Fort Lauderdale Zip Market,33326,58.75,0.32620320855614976,187,61.0,187.0,187.0,585000.0,69.0,52.0,$313k-$550k,,True,
FL,Merritt Island Zip Market,32952,58.56,0.4722222222222222,108,51.0,108.0,108.0,575000.0,75.0,36.0,$308k-$550k,,True,
FL,Miami Zip Market,33181,58.54,0.14232209737827714,267,38.0,267.0,267.0,325000.0,86.0,56.0,$174k-$367k,,True,
FL,West Palm Beach Zip Market,33417,58.5,0.1544502617801047,382,59.0,382.0,382.0,135000.0,84.0,100.0,$130k-$153k,,True,
FL,Plant City Zip Market,33565,58.4,0.4931506849315068,73,36.0,73.0,73.0,459995.0,93.0,36.0,$246k-$520k,,True,
FL,Lakeland Zip Market,33801,58.32,0.375,88,33.0,88.0,88.0,270000.0,67.0,32.0,$144k-$305k,,True,
FL,Pompano Beach Zip Market,33073,58.3,0.4235294117647059,85,36.0,85.0,85.0,489000.0,65.0,24.0,$262k-$550k,,True,
FL,Hollywood Zip Market,33029,58.3,0.5217391304347826,138,72.0,138.0,138.0,812250.0,50.0,40.0,$435k-$550k,,True,
FL,Fort Myers Zip Market,33901,58.29,0.2328042328042328,189,44.0,189.0,189.0,332500.0,79.0,44.0,$178k-$376k,,True,
FL,Miami Zip Market,33169,58.23,0.3037974683544304,158,48.0,158.0,158.0,240000.0,97.0,40.0,$130k-$271k,,True,
FL,Daytona Beach Zip Market,32114,58.21,0.2754491017964072,167,46.0,167.0,167.0,218500.0,92.0,48.0,$130k-$247k,,True,
FL,Fort Pierce Zip Market,34949,58.2,0.12195121951219512,287,35.0,287.0,287.0,449750.0,92.0,56.0,$241k-$508k,,True,
FL,Mary Esther Zip Market,32569,58.14,0.38461538461538464,91,35.0,91.0,91.0,343000.0,73.0,32.0,$184k-$388k,,True,
FL,Windermere Zip Market,34786,58.05,0.40707964601769914,226,92.0,226.0,226.0,1200000.0,62.0,72.0,$642k-$550k,,True,
FL,Jacksonville Zip Market,32254,57.98,0.38095238095238093,84,32.0,84.0,84.0,169950.0,63.0,32.0,$130k-$192k,,True,
FL,Miami Zip Market,33142,57.79,0.5421686746987951,83,45.0,83.0,83.0,510000.0,75.0,12.0,$273k-$550k,,True,
FL,Saint Petersburg Zip Market,33711,57.78,0.23783783783783785,185,44.0,185.0,185.0,409900.0,92.0,52.0,$219k-$463k,,True,
FL,Fort Myers Zip Market,33967,57.74,0.2785714285714286,140,39.0,140.0,140.0,398000.0,73.0,40.0,$213k-$450k,,True,
FL,Hernando Zip Market,34442,57.68,0.23728813559322035,177,42.0,177.0,177.0,409500.0,88.0,52.0,$219k-$463k,,True,
FL,Miami Zip Market,33174,57.67,0.5490196078431373,51,28.0,51.0,51.0,415000.0,61.0,12.0,$222k-$469k,,True,
FL,Lutz Zip Market,33549,57.56,0.559322033898305,59,33.0,59.0,59.0,515000.0,71.0,32.0,$276k-$550k,,True,
FL,Port Charlotte Zip Market,33954,57.51,0.3082706766917293,133,41.0,133.0,133.0,350000.0,85.0,44.0,$187k-$395k,,True,
FL,Mims Zip Market,32754,57.44,0.5,48,24.0,48.0,48.0,400000.0,59.0,20.0,$214k-$452k,,True,
FL,Altamonte Springs Zip Market,32701,57.3,0.30357142857142855,112,34.0,112.0,112.0,206450.0,70.0,40.0,$130k-$233k,,True,
FL,Spring Hill Zip Market,34610,57.29,0.41935483870967744,62,26.0,62.0,62.0,474450.0,54.0,28.0,$254k-$536k,,True,
FL,Alva Zip Market,33920,57.19,0.2185430463576159,151,33.0,151.0,151.0,417000.0,68.0,44.0,$223k-$471k,,True,
FL,Tampa Zip Market,33629,57.17,0.44505494505494503,182,81.0,182.0,182.0,1749900.0,66.0,72.0,$936k-$550k,,True,
FL,Fort Lauderdale Zip Market,33317,57.15,0.2867132867132867,143,41.0,143.0,143.0,489000.0,64.0,28.0,$262k-$550k,,True,
FL,Lakeland Zip Market,33809,57.13,0.3140495867768595,121,38.0,121.0,121.0,354950.0,79.0,40.0,$190k-$401k,,True,
FL,Hialeah Zip Market,33018,57.05,0.36496350364963503,137,50.0,137.0,137.0,549999.0,72.0,32.0,$294k-$550k,,True,
FL,Sebring Zip Market,33872,57.05,0.2193877551020408,196,43.0,196.0,196.0,299900.0,87.0,40.0,$160k-$339k,,True,
FL,West Palm Beach Zip Market,33409,57.04,0.30985915492957744,142,44.0,142.0,142.0,232450.0,88.0,32.0,$130k-$263k,,True,
FL,Pensacola Zip Market,32534,57.04,0.417910447761194,67,28.0,67.0,67.0,257000.0,66.0,28.0,$137k-$290k,,True,
FL,Sarasota Zip Market,34235,57.02,0.24183006535947713,153,37.0,153.0,153.0,295000.0,78.0,48.0,$158k-$333k,,True,
FL,Palm Beach Gardens Zip Market,33410,57.01,0.33624454148471616,229,77.0,229.0,229.0,689500.0,72.0,72.0,$369k-$550k,,True,
FL,Sebring Zip Market,33870,57.0,0.23125,160,37.0,160.0,160.0,239999.0,78.0,48.0,$130k-$271k,,True,
FL,Fort Lauderdale Zip Market,33314,56.97,0.33663366336633666,101,34.0,101.0,101.0,389000.0,69.0,28.0,$208k-$440k,,True,
FL,Seminole Zip Market,33776,56.95,0.3695652173913043,92,34.0,92.0,92.0,525000.0,65.0,48.0,$281k-$550k,,True,
FL,Stuart Zip Market,34996,56.91,0.21287128712871287,202,43.0,202.0,202.0,475000.0,81.0,44.0,$254k-$537k,,True,
FL,Bunnell Zip Market,32110,56.86,0.7045454545454546,44,31.0,44.0,44.0,300000.0,73.0,12.0,$160k-$339k,,True,
FL,Orlando Zip Market,32826,56.84,0.5882352941176471,34,20.0,34.0,34.0,379000.0,46.0,12.0,$203k-$428k,,True,
FL,Orlando Zip Market,32819,56.84,0.23880597014925373,201,48.0,201.0,201.0,526950.0,79.0,64.0,$282k-$550k,,True,
FL,Orlando Zip Market,32810,56.83,0.3493975903614458,83,29.0,83.0,83.0,320000.0,61.0,28.0,$171k-$362k,,True,
FL,Sarasota Zip Market,34236,56.75,0.3835920177383592,451,173.0,451.0,451.0,1599000.0,114.0,84.0,$855k-$550k,,True,
FL,Ocklawaha Zip Market,32179,56.66,0.3627450980392157,102,37.0,102.0,102.0,268950.0,80.0,28.0,$144k-$304k,,True,
FL,Lakeland Zip Market,33812,56.65,0.6486486486486487,37,24.0,37.0,37.0,419000.0,65.0,16.0,$224k-$473k,,True,
FL,Largo Zip Market,33771,56.61,0.30612244897959184,98,30.0,98.0,98.0,297500.0,73.0,56.0,$159k-$336k,,True,
FL,Naples Zip Market,34114,56.6,0.23684210526315788,456,108.0,456.0,456.0,639990.0,92.0,88.0,$342k-$550k,,True,
FL,Fort Lauderdale Zip Market,33334,56.51,0.23529411764705882,221,52.0,221.0,221.0,557450.0,77.0,68.0,$298k-$550k,,True,
FL,Plant City Zip Market,33563,56.47,0.35802469135802467,81,29.0,81.0,81.0,315000.0,67.0,32.0,$169k-$356k,,True,
FL,Loxahatchee Zip Market,33470,56.38,0.33860759493670883,316,107.0,316.0,316.0,789500.0,71.0,104.0,$422k-$550k,,True,
FL,Melbourne Zip Market,32901,56.28,0.3103448275862069,116,36.0,116.0,116.0,325000.0,78.0,36.0,$174k-$367k,,True,
FL,Dade City Zip Market,33523,56.09,0.44155844155844154,77,34.0,77.0,77.0,367000.0,107.0,28.0,$196k-$415k,,True,
FL,Miami Zip Market,33126,56.09,0.3220338983050847,118,38.0,118.0,118.0,289000.0,69.0,16.0,$155k-$327k,,True,
FL,Miami Zip Market,33157,56.08,0.4090909090909091,242,99.0,242.0,242.0,750000.0,73.0,56.0,$401k-$550k,,True,
FL,Leesburg Zip Market,34788,56.08,0.3563218390804598,87,31.0,87.0,87.0,336400.0,73.0,32.0,$180k-$380k,,True,
FL,Saint Petersburg Zip Market,33715,56.05,0.12878787878787878,264,34.0,264.0,264.0,492500.0,107.0,72.0,$263k-$550k,,True,
FL,Cape Canaveral Zip Market,32920,56.04,0.2413793103448276,145,35.0,145.0,145.0,324999.0,80.0,48.0,$174k-$367k,,True,
FL,Tampa Zip Market,33613,56.01,0.41509433962264153,53,22.0,53.0,53.0,212450.0,50.0,16.0,$130k-$240k,,True,
FL,Saint Petersburg Zip Market,33714,56.01,0.29347826086956524,92,27.0,92.0,92.0,307450.0,61.0,36.0,$164k-$347k,,True,
FL,Destin Zip Market,32541,55.87,0.14347202295552366,697,100.0,697.0,697.0,654900.0,78.0,192.0,$350k-$550k,,True,
FL,Melbourne Zip Market,32934,55.85,0.6041666666666666,48,29.0,48.0,48.0,561225.0,55.0,20.0,$300k-$550k,,True,
FL,Lakeland Zip Market,33805,55.82,0.34210526315789475,76,26.0,76.0,76.0,265000.0,57.0,24.0,$142k-$299k,,True,
FL,Sebring Zip Market,33875,55.81,0.410958904109589,73,30.0,73.0,73.0,307500.0,68.0,16.0,$165k-$347k,,True,
FL,Miami Zip Market,33190,55.79,0.345679012345679,81,28.0,81.0,81.0,445000.0,63.0,24.0,$238k-$503k,,True,
FL,Macclenny Zip Market,32063,55.72,0.4186046511627907,43,18.0,43.0,43.0,349900.0,45.0,24.0,$187k-$395k,,True,
FL,Orlando Zip Market,32821,55.68,0.12745098039215685,204,26.0,204.0,204.0,250000.0,82.0,44.0,$134k-$282k,,True,
FL,Vero Beach Zip Market,32968,55.59,0.3619047619047619,105,38.0,105.0,105.0,539500.0,61.0,24.0,$289k-$550k,,True,
FL,Jacksonville Zip Market,32220,55.54,0.4523809523809524,42,19.0,42.0,42.0,319900.0,51.0,20.0,$171k-$361k,,True,
FL,Orlando Zip Market,32811,55.52,0.24666666666666667,150,37.0,150.0,150.0,199000.0,86.0,40.0,$130k-$225k,,True,
FL,Fort Myers Zip Market,33966,55.5,0.29133858267716534,127,37.0,127.0,127.0,299700.0,82.0,32.0,$160k-$339k,,True,
FL,Brooksville Zip Market,34604,55.47,0.32894736842105265,76,25.0,76.0,76.0,365000.0,61.0,36.0,$195k-$412k,,True,
FL,North Miami Beach Zip Market,33160,55.42,0.09235127478753541,1765,163.0,1765.0,1765.0,619000.0,101.0,284.0,$331k-$550k,,True,
FL,Miami Zip Market,33177,55.34,0.3464052287581699,153,53.0,153.0,153.0,650000.0,58.0,32.0,$348k-$550k,,True,
FL,Miami Zip Market,33196,55.31,0.36666666666666664,150,55.0,150.0,150.0,625500.0,66.0,28.0,$335k-$550k,,True,
FL,Saint Petersburg Zip Market,33706,55.31,0.14508928571428573,448,65.0,448.0,448.0,622450.0,91.0,144.0,$333k-$550k,,True,
FL,Gibsonton Zip Market,33534,55.24,0.5128205128205128,39,20.0,39.0,39.0,339500.0,59.0,16.0,$182k-$384k,,True,
FL,Port Orange Zip Market,32129,55.08,0.23015873015873015,126,29.0,126.0,126.0,281000.0,67.0,36.0,$150k-$318k,,True,
FL,Panama City Zip Market,32409,54.97,0.4714285714285714,70,33.0,70.0,70.0,499495.0,78.0,20.0,$267k-$550k,,True,
FL,Palatka Zip Market,32177,54.94,0.3300970873786408,103,34.0,103.0,103.0,302450.0,90.0,36.0,$162k-$342k,,True,
FL,Miami Zip Market,33166,54.94,0.3333333333333333,150,50.0,150.0,150.0,575000.0,66.0,20.0,$308k-$550k,,True,
FL,Hollywood Zip Market,33019,54.89,0.11644832605531295,687,80.0,687.0,687.0,618000.0,96.0,108.0,$331k-$550k,,True,
FL,Orlando Zip Market,32827,54.68,0.33663366336633666,202,68.0,202.0,202.0,892450.0,57.0,80.0,$477k-$550k,,True,
FL,New Smyrna Beach Zip Market,32169,54.67,0.1575,400,63.0,400.0,400.0,625000.0,85.0,96.0,$334k-$550k,,True,
FL,Largo Zip Market,33778,54.57,0.3953488372093023,43,17.0,43.0,43.0,331450.0,40.0,20.0,$177k-$375k,,True,
FL,Crystal River Zip Market,34429,54.49,0.19230769230769232,156,30.0,156.0,156.0,281450.0,88.0,52.0,$151k-$318k,,True,
FL,Miami Zip Market,33189,54.43,0.38461538461538464,91,35.0,91.0,91.0,550000.0,66.0,28.0,$294k-$550k,,True,
FL,Wellington Zip Market,33414,54.4,0.315035799522673,419,132.0,419.0,419.0,849999.0,81.0,84.0,$455k-$550k,,True,
FL,Lake Worth Zip Market,33461,54.39,0.20444444444444446,225,46.0,225.0,225.0,119999.0,76.0,64.0,$130k-$136k,,True,
FL,Zephyrhills Zip Market,33540,54.38,0.5434782608695652,46,25.0,46.0,46.0,365213.0,78.0,16.0,$195k-$413k,,True,
FL,Laurel Hill Zip Market,32567,54.33,0.7272727272727273,22,16.0,22.0,22.0,278245.0,43.0,8.0,$149k-$314k,,True,
FL,Hialeah Zip Market,33014,54.22,0.2926829268292683,82,24.0,82.0,82.0,422500.0,59.0,28.0,$226k-$477k,,True,
FL,Miramar Beach Zip Market,32550,54.21,0.11254851228978008,773,87.0,773.0,773.0,670000.0,82.0,176.0,$358k-$550k,,True,
FL,Dania Zip Market,33004,54.1,0.19402985074626866,134,26.0,134.0,134.0,324000.0,73.0,44.0,$173k-$366k,,True,
FL,Sarasota Zip Market,34240,54.03,0.5266666666666666,150,79.0,150.0,150.0,945000.0,85.0,44.0,$506k-$550k,,True,
FL,Sarasota Zip Market,34234,54.02,0.288,125,36.0,125.0,125.0,525000.0,74.0,48.0,$281k-$550k,,True,
FL,Saint Petersburg Zip Market,33708,53.97,0.1834625322997416,387,71.0,387.0,387.0,650000.0,93.0,128.0,$348k-$550k,,True,
FL,Tallahassee Zip Market,32305,53.96,0.43902439024390244,41,18.0,41.0,41.0,229000.0,52.0,16.0,$130k-$259k,,True,
FL,Naples Zip Market,34109,53.91,0.29,300,87.0,300.0,300.0,699950.0,94.0,80.0,$374k-$550k,,True,
FL,Cocoa Zip Market,32922,53.78,0.33766233766233766,77,26.0,77.0,77.0,274900.0,73.0,32.0,$147k-$311k,,True,
FL,Gainesville Zip Market,32609,53.72,0.47619047619047616,42,20.0,42.0,42.0,246500.0,67.0,20.0,$132k-$279k,,True,
FL,Tampa Zip Market,33634,53.66,0.43137254901960786,51,22.0,51.0,51.0,444030.0,73.0,28.0,$238k-$502k,,True,
FL,Largo Zip Market,33773,53.66,0.4117647058823529,51,21.0,51.0,51.0,314900.0,63.0,20.0,$168k-$356k,,True,
FL,Umatilla Zip Market,32784,53.62,0.36764705882352944,68,25.0,68.0,68.0,365475.0,72.0,28.0,$196k-$413k,,True,
FL,Miami Zip Market,33161,53.49,0.20853080568720378,211,44.0,211.0,211.0,522450.0,86.0,32.0,$280k-$550k,,True,
FL,Winter Park Zip Market,32789,53.37,0.38509316770186336,161,62.0,161.0,161.0,1355000.0,64.0,72.0,$725k-$550k,,True,
FL,Avon Park Zip Market,33825,53.34,0.288135593220339,118,34.0,118.0,118.0,275000.0,80.0,20.0,$147k-$311k,,True,
FL,Miami Zip Market,33132,53.11,0.08413793103448276,725,61.0,725.0,725.0,645000.0,99.0,92.0,$345k-$550k,,True,
FL,Fort Lauderdale Zip Market,33323,53.05,0.20833333333333334,144,30.0,144.0,144.0,525000.0,63.0,36.0,$281k-$550k,,True,
FL,Okeechobee Zip Market,34972,53.05,0.421875,64,27.0,64.0,64.0,359000.0,67.0,8.0,$192k-$406k,,True,
FL,West Palm Beach Zip Market,33404,53.04,0.20448179271708683,357,73.0,357.0,357.0,649000.0,88.0,60.0,$347k-$550k,,True,
FL,Miami Zip Market,33170,52.68,0.375,104,39.0,104.0,104.0,639990.0,53.0,20.0,$342k-$550k,,True,
FL,Atlantic Beach Zip Market,32233,52.65,0.36904761904761907,84,31.0,84.0,84.0,587450.0,62.0,36.0,$314k-$550k,,True,
FL,Pompano Beach Zip Market,33067,52.54,0.5096153846153846,104,53.0,104.0,104.0,822450.0,59.0,32.0,$440k-$550k,,True,
FL,Opa Locka Zip Market,33055,52.51,0.6530612244897959,49,32.0,49.0,49.0,547000.0,70.0,8.0,$293k-$550k,,True,
FL,Indialantic Zip Market,32903,52.41,0.3114754098360656,122,38.0,122.0,122.0,637000.0,61.0,52.0,$341k-$550k,,True,
FL,Miami Zip Market,33130,52.33,0.10077519379844961,516,52.0,516.0,516.0,630000.0,101.0,60.0,$337k-$550k,,True,
